Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
PK 193-09 1;PN;05:40:44.40;+12:21:17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 194+02 1;PN;06:25:57.25;+17:47:27.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 196-10 1;PN;05:42:06.37;+09:05:18.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 197-14 1;PN;05:31:47.78;+06:56:08.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 197+17 1;PN;07:29:10.68;+20:54:36.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 197-03 1;PN;06:11:08.77;+11:46:47.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 198-06 1;PN;06:02:22.80;+09:39:02.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 200+08 1;PN;06:59:56.63;+14:36:46.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 204-08 1;PN;06:04:46.74;+03:56:26.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 204+04 1;PN;06:52:30.42;+09:57:48.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 205+14 1;PN;07:29:02.88;+13:14:30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 206-40 1;PN;04:14:17.18;-12:44:11.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 208+33 1;PN;08:46:54.40;+17:52:32.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 210+01 1;PN;06:53:33.84;+03:08:24.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 211-03 1;PN;06:35:44.65;-00:05:41.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 212+04 1;PN;07:05:19.19;+02:46:59.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 214+07 1;PN;07:22:57.82;+01:45:37.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 215-24 1;PN;05:27:28.32;-12:41:48.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 215-30 1;PN;05:03:08.03;-15:36:13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 215+03 1;PN;07:09:22.09;-00:48:17.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 215+11 1;PN;07:36:06.69;+02:42:17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 216-00 1;PN;06:56:14.30;-02:53:08.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 217+14 1;PN;07:51:38.52;+03:00:26.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 219+31 1;PN;08:54:13.15;+08:53:58.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 220-53 1;PN;03:33:15.35;-25:52:12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 221-12 1;PN;06:21:42.61;-12:59:09.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 221+05 1;PN;07:26:34.05;-05:21:53.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 224+15 1;PN;08:06:45.24;-02:52:42.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 226-03 1;PN;07:02:46.66;-13:42:50.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 226+05 1;PN;07:37:18.91;-09:38:48.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 228+05 1;PN;07:40:22.20;-11:32:30.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 229-02 1;PN;07:12:35.44;-16:05:43.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 231+04 1;PN;07:42:03.34;-14:21:12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 231+04 2;PN;07:41:50.30;-14:44:08.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 232-01 1;PN;07:21:14.90;-18:08:36.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 232-04 1;PN;07:11:16.69;-19:51:03.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 233-16 1;PN;06:27:02.16;-25:22:54.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 234-06 1;PN;07:06:57.15;-22:02:14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 234+02 1;PN;07:41:55.42;-18:12:32.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 235-01 1;PN;07:27:56.53;-20:13:23.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 235-03 1;PN;07:19:21.47;-21:43:55.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 236+03 1;PN;07:50:11.91;-19:18:09.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 238+34 1;PN;09:39:09.01;-02:48:32.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 239+13 1;PN;08:33:23.49;-16:08:55.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 239-12 1;PN;06:55:12.09;-29:07:28.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 240-07 1;PN;07:14:49.53;-27:50:18.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 241+02 1;PN;07:55:11.23;-23:37:45.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 242-11 1;PN;07:02:49.68;-31:35:41.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 243-01 1;PN;07:47:26.14;-27:20:05.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 244+12 1;PN;08:40:14.23;-20:53:41.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 245+01 1;PN;08:02:28.76;-27:41:57.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 248+29 1;PN;09:45:35.10;-13:10:13.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 248-08 1;PN;07:28:55.21;-35:45:15.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 249-05 1;PN;07:43:18.92;-34:45:13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 250+00 1;PN;08:09:01.30;-32:40:15.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 252+04 1;PN;08:31:52.59;-32:06:07.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 253+10 1;PN;08:57:49.35;-28:56:38.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 254+05 1;PN;08:40:44.27;-32:22:09.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 258-00 1;PN;08:28:27.97;-39:23:42.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 259+00 1;PN;08:37:08.18;-39:26:25.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 261+32 1;PN;10:24:45.90;-18:38:37.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 261+02 1;PN;08:53:30.58;-40:03:34.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 261+08 1;PN;09:16:00.51;-36:37:31.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 263-05 1;PN;08:20:39.82;-46:20:13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 264-08 1;PN;08:11:31.95;-48:43:14.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 264-12 1;PN;07:47:20.59;-51:15:10.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 265-02 1;PN;08:43:24.13;-46:08:28.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 265+04 1;PN;09:12:26.62;-42:25:31.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 268+02 1;PN;09:16:10.16;-45:28:46.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 269-03 1;PN;08:54:17.93;-50:32:19.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 272+12 1;PN;10:07:01.78;-40:26:09.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 273-03 1;PN;09:08:40.75;-53:19:07.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 274+02 1;PN;09:41:10.31;-49:22:41.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 274+02 2;PN;09:41:36.40;-49:57:44.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 274+03 1;PN;09:47:24.26;-48:58:19.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 275-04 1;PN;09:15:07.64;-54:52:38.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 275-02 1;PN;09:22:06.40;-54:09:46.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 275-03 1;PN;09:18:01.34;-54:39:29.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 275-04 2;PN;09:13:52.25;-55:28:21.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 275-01 1;PN;09:30:48.64;-53:09:57.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 275-02 2;PN;09:24:44.77;-54:36:19.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 277-03 1;PN;09:27:03.47;-56:06:18.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 278-05 1;PN;09:21:25.60;-58:18:48.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 278-04 1;PN;09:30:55.93;-57:36:57.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 278-06 1;PN;09:19:27.92;-59:12:07.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 278+05 1;PN;10:13:16.21;-50:20:00.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 279-03 1;PN;09:43:26.01;-57:16:59.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 281-05 1;PN;09:38:47.51;-60:05:28.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 282+03 1;PN;10:31:32.47;-53:33:27.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 283+03 1;PN;10:34:18.32;-53:40:58.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 283+02 1;PN;10:31:33.14;-55:20:54.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 283-04 1;PN;10:03:49.78;-60:43:46.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 283-01 1;PN;10:15:33.94;-58:51:10.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 285+01 1;PN;10:38:32.51;-56:46:33.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 285+02 1;PN;10:41:19.96;-56:09:18.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 285-01 1;PN;10:28:43.30;-59:04:10.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 285-05 1;PN;10:09:21.69;-62:36:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 285-02 1;PN;10:23:09.05;-60:32:34.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 285+01 2;PN;10:39:31.97;-57:06:09.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 285-14 1;PN;09:07:06.25;-69:56:16.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 286-06 1;PN;10:07:23.31;-63:54:32.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 286+02 1;PN;10:48:43.09;-56:03:23.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 286-04 1;PN;10:17:50.38;-62:40:09.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 288+00 1;PN;10:54:34.92;-59:09:48.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 288-02 1;PN;10:44:31.51;-61:39:41.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 288-05 1;PN;10:35:45.91;-64:19:04.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 288-00 1;PN;10:53:58.95;-60:26:42.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 289-01 1;PN;10:56:02.56;-61:28:02.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 289+07 1;PN;11:24:00.38;-52:51:21.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 290-00 1;PN;11:03:55.65;-60:36:05.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 290+07 1;PN;11:28:35.88;-52:56:06.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 291-04 1;PN;11:00:19.57;-65:14:54.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 291+03 1;PN;11:27:23.55;-57:17:55.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 292+04 1;PN;11:33:18.78;-57:06:18.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 292+01 1;PN;11:27:59.18;-59:57:32.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 292+01 2;PN;11:28:47.98;-60:06:32.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 293+01 1;PN;11:35:12.59;-60:16:54.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 294+43 1;PN;12:24:31.04;-18:47:09.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 294+04 1;PN;11:50:18.94;-57:10:51.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 294-00 1;PN;11:41:37.88;-62:28:56.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 294-04 1;PN;11:31:46.53;-65:58:14.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 295-09 1;PN;11:17:42.95;-70:49:30.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 296-03 1;PN;11:48:38.69;-65:08:34.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 296-06 1;PN;11:39:11.42;-68:52:08.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 296-20 1;PN;10:09:22.01;-80:51:30.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 297+03 1;PN;12:09:10.50;-58:42:35.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 298-00 1;PN;12:09:01.15;-63:07:06.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 298-01 2;PN;12:08:26.02;-64:12:12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 298-04 1;PN;12:04:15.30;-67:18:35.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 299+02 1;PN;12:23:53.14;-60:13:13.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 299-01 1;PN;12:23:02.62;-64:02:08.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 300+00 1;PN;12:28:45.69;-62:05:35.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 300-00 1;PN;12:28:46.79;-63:44:35.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 300-01 1;PN;12:30:07.68;-63:52:58.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 300-02 1;PN;12:30:30.35;-64:51:09.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 303+40 1;PN;12:53:41.40;-22:51:42.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 304-04 1;PN;13:08:48.37;-67:38:32.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 304+05 1;PN;13:05:47.82;-57:39:21.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 305+01 1;PN;13:09:36.10;-61:19:33.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 306-00 1;PN;13:22:34.84;-63:20:55.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 307-03 1;PN;13:33:41.95;-65:58:29.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 307-09 1;PN;13:45:24.12;-71:28:49.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 307-04 1;PN;13:39:34.09;-67:22:45.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 308-12 1;PN;14:15:25.85;-74:12:50.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 309+00 1;PN;13:42:35.67;-61:22:31.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 309-04 1;PN;13:52:31.03;-66:23:28.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 309-04 2;PN;13:53:57.90;-66:30:52.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 310-02 1;PN;14:05:36.89;-64:40:57.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 311+03 1;PN;13:54:56.14;-58:27:18.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 311+02 1;PN;13:58:13.34;-58:54:29.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 312+10 1;PN;13:51:03.41;-51:12:16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 312-01 1;PN;14:18:42.61;-63:07:11.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 315-00 1;PN;14:33:18.30;-60:49:44.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 315-13 1;PN;15:37:11.78;-71:54:54.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 315+05 1;PN;14:20:48.91;-55:27:55.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 315+09 1;PN;14:11:52.19;-51:26:24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 316+08 1;PN;14:18:09.35;-52:10:40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 317-05 1;PN;15:10:39.92;-64:40:19.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 318-02 1;PN;15:04:08.79;-60:53:21.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 318-02 2;PN;15:06:00.83;-61:21:24.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 318+41 1;PN;13:40:41.24;-19:52:56.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 319+06 1;PN;14:40:30.03;-52:34:51.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 319+15 1;PN;14:22:26.53;-44:09:06.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 320-09 1;PN;15:56:01.33;-66:09:11.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 320-28 1;PN;19:33:50.92;-74:32:58.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 321+02 2;PN;15:05:59.29;-55:59:21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 321+02 1;PN;15:05:16.69;-55:11:12.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 321-16 1;PN;17:01:16.86;-70:06:05.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 321+01 1;PN;15:11:56.07;-55:39:51.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 322-06 1;PN;15:52:09.67;-62:30:52.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 322-00 1;PN;15:23:42.21;-57:09:17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 322-02 1;PN;15:34:16.71;-59:08:59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 322-05 1;PN;15:47:40.77;-61:13:03.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 323-02 1;PN;15:38:00.47;-58:44:51.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 323+02 1;PN;15:22:19.68;-54:08:16.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 324+02 1;PN;15:23:35.78;-53:51:24.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 324-01 1;PN;15:41:57.48;-56:36:46.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 325+03 1;PN;15:25:32.62;-52:50:43.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 325-04 1;PN;15:59:09.19;-58:23:51.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 325+04 1;PN;15:25:08.00;-51:19:41.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 325-12 1;PN;16:54:35.33;-64:14:31.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 326-06 1;PN;16:15:42.00;-59:54:03.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 326+42 1;PN;14:04:26.09;-17:13:34.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 327-01 2;PN;15:58:08.96;-55:41:52.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 327-02 1;PN;15:59:58.17;-55:55:25.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 327+13 1;PN;15:06:13.75;-42:59:58.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 327+10 1;PN;15:16:49.93;-45:38:56.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 327-01 1;PN;16:00:59.60;-55:05:39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 327-06 1;PN;16:23:30.69;-58:19:24.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 327-07 1;PN;16:29:30.35;-59:09:22.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 327-04 1;PN;16:14:01.21;-56:59:29.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 328-02 1;PN;16:10:40.95;-54:57:32.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 329+02 1;PN;15:51:41.26;-51:31:23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 329-02 2;PN;16:14:32.07;-54:57:04.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 329-02 1;PN;16:14:24.65;-54:47:39.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 330-02 1;PN;16:17:14.04;-53:32:03.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 330-03 1;PN;16:24:21.13;-54:36:03.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 330+04 1;PN;15:51:16.28;-48:45:00.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 331-02 1;PN;16:22:13.14;-53:40:55.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 331-05 1;PN;16:37:42.14;-55:42:25.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 331+16 1;PN;15:12:50.50;-38:07:29.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 331+00 1;PN;16:08:59.41;-51:02:02.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 331-03 1;PN;16:27:51.61;-54:01:27.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 331-02 2;PN;16:24:37.22;-53:22:34.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 331-03 2;PN;16:29:59.58;-54:09:36.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 331-01 1;PN;16:17:13.63;-51:59:06.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 332-03 1;PN;16:29:53.19;-53:23:04.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 332-04 1;PN;16:35:21.49;-53:50:09.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 333+01 1;PN;16:15:20.29;-49:13:25.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 334-09 1;PN;17:11:45.42;-55:24:02.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 335-01 1;PN;16:34:14.87;-49:21:20.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 336+01 1;PN;16:23:54.70;-46:42:12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 336-06 1;PN;17:06:14.71;-52:29:59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 336-05 1;PN;16:59:35.68;-51:42:05.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 337+01 1;PN;16:30:25.64;-46:02:51.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 337-05 1;PN;17:01:37.53;-50:22:56.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 338-08 1;PN;17:20:46.23;-51:45:19.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 338+05 1;PN;16:19:23.13;-42:15:36.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 341-09 1;PN;17:36:07.59;-49:25:35.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 341+13 1;PN;16:01:20.89;-34:32:38.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 341+05 1;PN;16:31:30.94;-40:15:22.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 342+10 1;PN;16:12:58.83;-36:13:38.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 342+27 1;PN;15:22:19.30;-23:37:31.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 342-14 1;PN;18:07:19.15;-51:01:11.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 342+00 1;PN;16:53:31.55;-42:39:18.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 342-06 1;PN;17:27:48.42;-46:55:34.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 342-02 1;PN;17:06:22.85;-44:13:12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 342-04 1;PN;17:19:32.48;-45:53:10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 343-01 1;PN;17:05:39.22;-43:57:27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 343+11 1;PN;16:13:27.73;-34:35:41.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 343-07 1;PN;17:35:41.23;-46:59:51.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 344+00 1;PN;16:57:23.77;-41:37:55.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 344+04 1;PN;16:42:33.45;-38:54:27.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 344-01 1;PN;17:06:59.60;-42:41:15.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 344+02 1;PN;16:50:33.18;-40:03:00.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 344+03 1;PN;16:49:32.80;-39:21:10.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 345+03 1;PN;16:50:25.47;-39:08:18.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 345+04 1;PN;16:46:45.25;-38:36:58.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 345-04 1;PN;17:26:11.92;-44:11:29.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 345-01 1;PN;17:10:27.54;-41:52:48.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 345-08 1;PN;17:45:35.60;-46:05:21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PK 345+00 1;PN;17:05:09.01;-40:52:57.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
