Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
LDN 494;DrkN;18:36:59.28;-06:27:24.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 495;DrkN;18:38:53.50;-06:39:16.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 496;DrkN;18:47:42.74;-07:46:38.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 497;DrkN;18:39:11.45;-06:37:15.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 498;DrkN;18:39:59.50;-06:39:11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 499;DrkN;18:40:41.26;-06:27:08.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 500;DrkN;18:16:37.66;-03:18:52.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 501;DrkN;18:17:37.66;-03:18:48.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 502;DrkN;18:07:29.95;-01:51:32.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 503;DrkN;18:29:09.17;-04:37:58.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 504;DrkN;18:18:37.46;-03:08:44.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 505;DrkN;18:19:37.56;-03:13:40.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 506;DrkN;18:47:41.69;-06:51:38.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 507;DrkN;18:15:00.84;-02:37:00.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 508;DrkN;18:09:35.71;-01:39:23.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 509;DrkN;18:53:42.17;-07:18:13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 510;DrkN;18:14:36.38;-02:14:01.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 511;DrkN;18:25:38.02;-03:38:13.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 512;DrkN;18:53:11.93;-07:06:15.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 513;DrkN;18:10:35.59;-01:33:19.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 514;DrkN;18:52:53.74;-06:56:16.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 515;DrkN;18:37:39.53;-04:57:21.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 516;DrkN;18:51:23.38;-06:36:22.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 517;DrkN;18:45:10.27;-05:36:49.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 518;DrkN;18:53:11.35;-06:36:15.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 519;DrkN;18:12:35.14;-01:09:10.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 520;DrkN;18:21:36.48;-02:18:31.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 521;DrkN;18:52:28.56;-05:54:18.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 522;DrkN;18:51:40.42;-05:46:21.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 523;DrkN;18:49:10.03;-05:26:32.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 524;DrkN;18:45:39.48;-04:56:47.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 525;DrkN;18:38:38.38;-03:57:17.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 526;DrkN;18:26:36.48;-02:18:09.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 527;DrkN;18:46:27.29;-04:46:44.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 528;DrkN;18:47:09.29;-04:46:40.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 529;DrkN;18:45:38.90;-04:26:47.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 530;DrkN;18:49:39.26;-04:46:30.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 531;DrkN;19:06:05.52;-06:50:20.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 532;DrkN;18:47:08.81;-04:21:41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 533;DrkN;18:23:35.30;-01:18:22.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 534;DrkN;18:52:39.46;-04:56:17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 535;DrkN;18:37:07.13;-02:53:24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 536;DrkN;18:34:36.74;-02:32:34.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 537;DrkN;18:22:34.92;-00:58:27.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 538;DrkN;18:36:37.03;-02:47:26.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 539;DrkN;18:23:59.04;-01:04:21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 540;DrkN;19:06:05.04;-06:25:20.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 541;DrkN;18:36:18.65;-02:27:27.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 542;DrkN;19:01:40.15;-05:35:39.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 543;DrkN;19:06:40.75;-06:10:18.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 544;DrkN;19:01:33.96;-05:25:39.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 545;DrkN;18:56:45.24;-04:45:59.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 546;DrkN;18:57:33.22;-04:45:56.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 547;DrkN;18:50:38.21;-03:51:25.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 548;DrkN;18:49:38.04;-03:41:30.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 549;DrkN;19:02:09.77;-05:15:37.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 550;DrkN;19:07:40.27;-05:45:14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 551;DrkN;18:57:50.83;-04:25:55.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 552;DrkN;19:04:21.74;-05:15:27.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 553;DrkN;19:03:09.55;-05:05:33.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 554;DrkN;19:08:04.18;-05:40:12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 555;DrkN;18:41:30.43;-02:17:04.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 556;DrkN;18:59:08.93;-04:30:49.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 557;DrkN;18:38:35.86;-01:47:17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 558;DrkN;18:37:35.69;-01:37:21.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 559;DrkN;18:32:34.92;-00:57:43.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 560;DrkN;18:41:36.05;-01:57:04.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 561;DrkN;18:57:38.28;-03:55:56.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 562;DrkN;19:02:38.90;-04:30:34.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 563;DrkN;18:39:35.57;-01:32:13.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 564;DrkN;18:37:35.21;-01:12:22.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 565;DrkN;18:55:37.82;-03:31:04.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 566;DrkN;18:50:36.98;-02:46:26.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 567;DrkN;19:04:08.86;-04:28:28.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 568;DrkN;18:59:26.09;-03:45:48.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 569;DrkN;18:18:32.02;+01:31:15.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 570;DrkN;18:26:34.34;-00:28:09.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 571;DrkN;18:30:33.77;+00:02:07.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 572;DrkN;18:30:33.77;+00:02:07.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 573;DrkN;18:28:34.25;-00:23:01.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 574;DrkN;19:07:08.78;-04:25:16.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 575;DrkN;18:28:04.54;-00:38:03.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 576;DrkN;18:31:28.25;-00:22:48.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 577;DrkN;19:05:38.23;-03:55:22.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 578;DrkN;18:31:10.37;-00:29:49.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 579;DrkN;18:55:36.58;-02:26:04.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 580;DrkN;19:08:38.40;-04:05:09.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 581;DrkN;19:07:26.21;-03:55:14.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 582;DrkN;18:52:36.02;-01:56:17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 583;DrkN;18:33:33.10;+00:37:20.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 584;DrkN;18:56:36.38;-02:16:00.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 585;DrkN;18:23:31.44;+02:01:37.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 586;DrkN;18:39:03.77;+00:02:44.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 587;DrkN;18:39:33.77;+00:02:46.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 588;DrkN;18:36:04.34;-00:27:28.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 589;DrkN;18:52:35.45;-01:26:17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 590;DrkN;19:06:37.20;-03:00:18.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 591;DrkN;18:36:34.73;-00:47:26.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 592;DrkN;18:28:31.44;+02:01:58.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 593;DrkN;18:39:34.51;-00:37:13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 594;DrkN;19:00:35.81;-01:45:43.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 595;DrkN;19:45:41.62;-07:22:39.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 596;DrkN;18:48:09.55;+00:13:23.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 597;DrkN;18:50:45.72;+00:04:34.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 598;DrkN;18:46:45.00;+00:43:17.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 599;DrkN;18:51:33.65;+00:08:38.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 600;DrkN;18:30:30.48;+02:52:07.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 601;DrkN;18:46:44.90;+00:48:17.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 602;DrkN;18:51:33.89;-00:04:21.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 603;DrkN;18:46:20.81;+00:53:15.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 604;DrkN;18:51:33.55;+00:13:38.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 605;DrkN;18:46:44.81;+00:53:17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 606;DrkN;18:51:34.03;-00:11:21.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 607;DrkN;18:48:04.61;-00:41:36.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 608;DrkN;18:51:34.32;-00:26:21.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 609;DrkN;18:51:34.42;-00:31:21.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 610;DrkN;18:49:34.80;-00:51:30.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 611;DrkN;18:55:40.13;-00:16:04.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 612;DrkN;18:55:58.32;-00:26:03.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 613;DrkN;18:56:46.22;-00:20:59.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 614;DrkN;18:56:46.22;-00:20:59.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 615;DrkN;19:19:36.12;-02:04:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 616;DrkN;18:47:31.46;+02:03:20.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 617;DrkN;18:57:32.62;+01:04:03.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 618;DrkN;19:15:35.21;-01:14:40.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 619;DrkN;19:18:05.45;-01:27:30.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 620;DrkN;19:20:35.11;-01:09:20.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 621;DrkN;18:47:30.12;+03:13:21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 622;DrkN;19:11:34.20;-00:19:57.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 623;DrkN;19:54:38.86;-04:52:04.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 624;DrkN;19:05:32.06;+01:34:37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 625;DrkN;19:06:32.06;+01:34:41.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 626;DrkN;19:06:31.97;+01:39:41.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 627;DrkN;19:14:02.90;+00:50:12.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 628;DrkN;18:58:29.93;+03:26:07.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 629;DrkN;19:17:32.64;+01:05:27.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 630;DrkN;18:38:56.83;+06:02:44.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 631;DrkN;19:12:30.96;+02:35:06.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 632;DrkN;19:20:32.09;+01:35:39.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 633;DrkN;18:40:55.68;+07:02:52.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 634;DrkN;18:41:25.10;+07:32:55.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 635;DrkN;19:09:29.21;+04:07:54.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 636;DrkN;19:06:28.61;+04:39:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 637;DrkN;18:41:24.31;+08:12:55.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 638;DrkN;18:50:25.44;+07:18:33.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 639;DrkN;19:12:28.18;+05:05:06.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 640;DrkN;19:22:29.35;+04:05:47.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 641;DrkN;19:16:28.20;+05:05:23.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 642;DrkN;19:19:28.22;+05:05:35.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 643;DrkN;19:24:04.56;+04:49:54.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 644;DrkN;19:19:26.57;+06:35:35.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 645;DrkN;19:19:25.73;+07:20:35.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 646;DrkN;19:14:24.82;+08:05:14.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 647;DrkN;19:19:55.54;+07:30:37.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 648;DrkN;18:39:18.94;+12:42:46.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 649;DrkN;19:12:24.12;+08:40:06.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 650;DrkN;18:39:48.55;+13:02:48.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 651;DrkN;19:19:24.89;+08:05:35.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 652;DrkN;19:18:24.50;+08:25:31.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 653;DrkN;18:42:18.58;+13:02:58.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 654;DrkN;19:29:26.11;+07:06:16.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 655;DrkN;19:20:18.38;+08:32:39.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 656;DrkN;19:21:18.50;+08:27:43.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 657;DrkN;19:21:24.02;+08:53:43.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 658;DrkN;19:20:53.78;+09:05:41.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 659;DrkN;18:41:17.35;+14:02:54.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 660;DrkN;18:37:16.68;+14:32:37.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 661;DrkN;19:21:47.78;+09:05:45.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 662;DrkN;18:57:19.56;+12:24:03.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 663;DrkN;19:36:55.73;+07:33:46.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 664;DrkN;19:20:53.04;+09:45:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 665;DrkN;18:39:46.32;+14:52:48.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 666;DrkN;18:40:46.13;+15:02:52.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 667;DrkN;19:05:20.09;+12:04:36.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 668;DrkN;19:43:26.04;+07:22:12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 669;DrkN;19:02:19.15;+12:49:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 670;DrkN;19:42:25.78;+07:37:08.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 671;DrkN;19:37:24.79;+08:26:48.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 672;DrkN;19:47:26.38;+07:07:28.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 673;DrkN;19:20:51.34;+11:15:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 674;DrkN;19:28:22.42;+10:26:12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 675;DrkN;19:23:57.58;+11:05:54.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 676;DrkN;19:21:33.05;+11:30:44.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 677;DrkN;19:22:21.02;+11:33:47.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 678;DrkN;19:44:24.72;+08:37:16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 679;DrkN;19:13:19.46;+12:45:10.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 680;DrkN;19:44:42.72;+08:38:17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 681;DrkN;19:44:24.55;+08:47:16.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 682;DrkN;19:28:51.86;+10:56:14.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 683;DrkN;19:21:20.57;+11:55:43.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 684;DrkN;19:21:50.02;+12:25:45.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 685;DrkN;19:29:51.31;+11:26:18.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 686;DrkN;19:23:20.04;+12:25:51.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 687;DrkN;19:38:34.66;+10:24:53.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 688;DrkN;19:38:46.58;+10:28:54.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 689;DrkN;19:40:22.85;+10:17:00.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 690;DrkN;19:40:40.80;+10:20:01.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 691;DrkN;19:29:20.74;+11:56:16.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 692;DrkN;19:22:19.44;+12:55:47.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 693;DrkN;19:10:17.33;+14:29:57.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 694;DrkN;19:40:40.13;+10:57:01.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 695;DrkN;19:44:22.75;+10:27:16.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 696;DrkN;19:29:19.99;+12:36:16.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 697;DrkN;19:02:15.26;+16:04:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 698;DrkN;19:26:07.34;+13:06:03.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 699;DrkN;19:29:19.80;+12:46:16.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 700;DrkN;19:41:15.79;+11:15:04.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 701;DrkN;19:34:56.50;+12:16:38.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 702;DrkN;19:36:26.54;+12:16:44.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 703;DrkN;19:47:34.42;+10:50:28.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 704;DrkN;19:26:48.60;+13:46:05.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 705;DrkN;19:36:50.38;+12:26:46.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 706;DrkN;18:20:07.22;+21:45:23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 707;DrkN;19:48:39.77;+11:27:33.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 708;DrkN;19:02:13.42;+17:34:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 709;DrkN;19:14:15.14;+16:25:14.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 710;DrkN;19:02:12.79;+18:04:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 711;DrkN;19:02:12.79;+18:04:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 712;DrkN;18:59:12.10;+18:34:11.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 713;DrkN;19:12:14.28;+17:05:06.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 714;DrkN;19:12:13.27;+17:55:05.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 715;DrkN;19:05:11.62;+19:04:36.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 716;DrkN;19:23:14.59;+17:05:51.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 717;DrkN;19:16:13.27;+18:00:22.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 718;DrkN;19:12:12.43;+18:35:06.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 719;DrkN;19:03:10.73;+19:44:28.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 720;DrkN;19:37:16.99;+15:26:48.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 721;DrkN;19:31:15.34;+16:41:24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 722;DrkN;19:24:13.03;+18:25:55.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 723;DrkN;19:18:11.86;+19:13:30.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 724;DrkN;19:12:10.56;+20:05:06.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 725;DrkN;19:28:13.49;+18:10:12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 726;DrkN;19:46:16.73;+15:57:23.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 727;DrkN;19:31:13.46;+18:16:23.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 728;DrkN;19:09:09.22;+21:04:53.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 729;DrkN;19:40:20.98;+17:17:00.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 730;DrkN;19:20:11.04;+19:55:39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 731;DrkN;19:38:14.52;+17:36:52.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 732;DrkN;19:19:40.73;+20:10:36.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 733;DrkN;19:44:15.31;+17:07:16.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 734;DrkN;19:08:07.87;+22:04:49.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 735;DrkN;19:22:10.49;+20:25:47.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 736;DrkN;19:14:08.74;+21:35:14.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 737;DrkN;19:40:13.80;+18:17:00.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 738;DrkN;19:21:09.84;+20:55:43.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 739;DrkN;19:24:10.37;+20:35:55.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
