Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
LBN 475;Neb;20:55:38.78;+67:21:33.8;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 476;Neb;21:28:08.21;+64:23:08.5;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 477;Neb;23:08:20.21;+41:46:15.6;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 478;Neb;23:04:18.31;+43:26:11.4;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 479;Neb;22:12:45.58;+57:54:52.6;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 480;Neb;23:22:25.85;+35:16:27.8;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 481;Neb;19:29:28.68;+71:36:22.3;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 482;Neb;22:04:38.45;+59:44:35.9;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 483;Neb;20:51:31.92;+68:11:21.1;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 484;Neb;23:35:29.62;+29:06:35.6;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 485;Neb;22:12:43.49;+58:59:52.4;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 486;Neb;22:16:45.58;+58:49:00.5;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 487;Neb;21:01:36.96;+68:11:52.4;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 488;Neb;22:09:39.55;+60:14:46.3;;23;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 489;Neb;22:16:44.90;+59:10:00.5;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 490;Neb;22:16:44.74;+59:15:00.4;;190;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 491;Neb;22:17:45.19;+59:15:02.2;;13;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 492;Neb;22:20:47.59;+58:40:08.0;;22;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 493;Neb;22:20:47.42;+58:45:07.9;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 494;Neb;22:09:37.30;+61:14:46.3;;100;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 495;Neb;21:15:42.98;+68:27:34.6;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 496;Neb;22:14:39.26;+61:24:56.5;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 497;Neb;21:42:08.78;+66:03:44.6;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 498;Neb;21:56:21.62;+64:34:18.1;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 499;Neb;23:23:24.07;+41:36:28.4;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 500;Neb;22:14:35.28;+63:04:56.3;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 501;Neb;22:38:55.90;+58:25:38.6;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 502;Neb;22:39:56.62;+58:13:40.1;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 503;Neb;23:29:26.04;+40:01:32.5;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 504;Neb;21:36:56.74;+68:08:31.9;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 505;Neb;22:18:37.34;+63:05:04.2;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 506;Neb;22:44:59.23;+57:55:47.3;;83;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 507;Neb;23:30:26.09;+40:46:32.9;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 508;Neb;22:22:40.30;+62:42:11.5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 509;Neb;22:28:45.72;+61:35:22.2;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 510;Neb;22:28:45.55;+61:40:22.1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 511;Neb;22:47:00.00;+58:00:50.4;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 512;Neb;22:44:56.54;+59:49:47.3;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 513;Neb;22:50:00.14;+58:55:54.5;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 514;Neb;22:49:58.82;+59:53:54.2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 515;Neb;21:40:46.15;+70:33:41.8;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 516;Neb;22:56:03.43;+58:31:01.9;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 517;Neb;23:03:08.09;+57:06:10.1;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 518;Neb;22:59:04.54;+58:45:05.8;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 519;Neb;22:59:04.49;+58:47:05.6;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 520;Neb;22:31:39.53;+65:05:27.2;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 521;Neb;22:50:57.34;+61:15:55.4;;55;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 522;Neb;22:46:53.66;+62:15:50.0;;540;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 523;Neb;22:31:38.62;+65:27:27.0;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 524;Neb;22:52:56.95;+62:10:58.1;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 525;Neb;00:08:34.58;+21:06:41.8;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 526;Neb;22:33:36.36;+66:45:30.2;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 527;Neb;22:55:57.91;+62:36:01.8;;14;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 528;Neb;22:05:01.22;+70:54:37.4;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 529;Neb;22:56:58.70;+62:26:03.1;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 530;Neb;00:10:34.78;+20:36:41.4;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 531;Neb;22:13:10.25;+70:15:54.0;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 532;Neb;22:28:25.73;+69:05:21.8;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 533;Neb;23:14:10.58;+59:46:21.0;;27;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 534;Neb;23:40:26.90;+48:46:37.9;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 535;Neb;22:00:46.30;+72:54:28.4;;155;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 536;Neb;23:15:11.09;+59:46:22.1;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 537;Neb;23:15:10.92;+59:56:21.8;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 538;Neb;22:20:12.07;+71:00:07.2;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 539;Neb;22:35:30.65;+69:05:33.4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 540;Neb;23:16:11.11;+60:16:22.8;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 541;Neb;22:08:53.11;+72:52:45.5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 542;Neb;23:14:08.90;+61:29:21.1;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 543;Neb;23:16:10.34;+61:06:22.7;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 544;Neb;23:18:11.83;+60:36:24.5;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 545;Neb;21:14:23.66;+77:02:32.6;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 546;Neb;22:08:49.90;+73:22:45.5;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 547;Neb;23:17:10.20;+61:46:23.5;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 548;Neb;23:20:12.34;+61:11:26.2;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 549;Neb;23:20:12.34;+61:11:26.2;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 550;Neb;20:58:49.10;+78:11:46.7;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 551;Neb;23:12:04.13;+64:36:19.1;;100;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 552;Neb;20:57:39.65;+78:36:43.2;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 553;Neb;21:39:49.94;+76:56:40.6;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 554;Neb;23:38:23.62;+56:57:37.1;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 555;Neb;20:58:27.72;+79:11:46.3;;145;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 556;Neb;00:21:35.88;+19:56:38.4;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 557;Neb;23:33:19.39;+60:46:34.7;;18;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 558;Neb;22:20:47.88;+75:15:09.0;;135;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 559;Neb;23:56:32.16;+49:36:41.8;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 560;Neb;23:57:32.50;+49:46:41.9;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 561;Neb;23:59:33.19;+48:28:41.9;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 562;Neb;23:50:29.33;+54:56:40.9;;110;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 563;Neb;23:57:32.45;+50:41:42.0;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 564;Neb;00:01:33.86;+48:36:42.1;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 565;Neb;23:39:21.94;+61:55:37.6;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 566;Neb;23:42:24.00;+60:54:38.5;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 567;Neb;22:20:20.71;+78:10:08.4;;27;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 568;Neb;23:52:29.30;+60:26:41.3;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 569;Neb;21:52:07.85;+80:24:11.2;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 570;Neb;00:29:36.48;+18:26:34.4;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 571;Neb;23:53:29.81;+60:28:41.5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 572;Neb;19:43:44.95;+83:37:30.7;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 573;Neb;23:13:46.85;+73:56:20.8;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 574;Neb;00:31:36.60;+17:56:33.4;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 575;Neb;23:21:54.36;+74:06:27.4;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 576;Neb;23:58:32.26;+62:16:41.9;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 577;Neb;00:01:33.94;+64:39:42.1;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 578;Neb;00:10:38.23;+58:46:41.2;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 579;Neb;20:32:50.54;+85:00:32.0;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 580;Neb;00:00:33.26;+67:26:42.0;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 581;Neb;00:01:33.96;+67:11:42.0;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 582;Neb;00:02:34.66;+67:16:41.9;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 583;Neb;00:02:34.66;+67:16:41.9;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 584;Neb;00:03:35.33;+66:56:42.0;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 585;Neb;00:06:37.18;+65:37:41.5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 586;Neb;00:03:35.38;+67:26:42.0;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 587;Neb;00:02:34.73;+68:36:41.8;;95;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 588;Neb;00:05:36.72;+67:06:41.8;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 589;Neb;00:03:35.47;+68:36:41.8;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 590;Neb;00:03:35.23;+65:36:41.8;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 591;Neb;00:20:43.20;+59:16:38.3;;6;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 592;Neb;00:20:44.21;+61:46:38.3;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 593;Neb;00:22:45.29;+61:46:37.6;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 594;Neb;00:28:45.82;+56:41:34.8;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 595;Neb;00:29:46.30;+56:44:34.4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 596;Neb;00:26:49.25;+64:36:35.6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 597;Neb;00:31:47.45;+57:16:33.2;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 598;Neb;23:47:08.74;+80:56:40.2;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 599;Neb;00:33:47.78;+56:16:32.2;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 600;Neb;00:38:46.75;+50:16:28.6;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 601;Neb;03:45:08.64;+32:19:21.7;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 602;Neb;00:34:59.52;+69:26:31.2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 603;Neb;00:42:49.20;+52:16:25.7;;85;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 604;Neb;00:43:56.74;+61:56:24.7;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 605;Neb;00:45:52.58;+55:46:23.2;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 606;Neb;22:49:27.00;+88:46:01.9;;140;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 607;Neb;00:46:54.67;+57:56:22.2;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 608;Neb;00:48:50.78;+51:16:20.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 609;Neb;00:48:50.64;+51:01:20.6;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 610;Neb;00:48:53.71;+55:36:20.5;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 611;Neb;00:48:55.03;+57:16:20.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 612;Neb;00:49:50.78;+50:41:19.7;;13;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 613;Neb;00:49:50.83;+50:46:19.6;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 614;Neb;00:51:04.68;+65:16:18.5;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 615;Neb;00:51:55.63;+56:26:17.9;;23;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 616;Neb;00:52:56.21;+56:36:16.9;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 617;Neb;01:07:04.34;+86:16:03.7;;450;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 618;Neb;00:54:07.30;+65:46:15.6;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 619;Neb;00:53:44.16;+34:36:16.2;;110;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 620;Neb;00:57:02.64;+61:06:12.6;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 621;Neb;00:56:57.82;+56:29:12.8;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 622;Neb;00:59:03.46;+60:56:10.7;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 623;Neb;00:59:03.46;+60:56:10.7;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 624;Neb;01:07:37.18;+73:31:00.8;;6;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 625;Neb;01:01:04.68;+61:06:08.3;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 626;Neb;01:23:50.86;+73:15:38.5;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 627;Neb;11:05:21.29;+84:13:49.1;;280;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 628;Neb;04:26:34.06;+85:57:10.4;;13;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 629;Neb;10:55:33.43;+83:44:01.0;;75;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 630;Neb;01:23:17.06;+61:50:39.1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 631;Neb;03:58:30.62;+85:08:52.1;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 632;Neb;04:44:35.28;+85:05:53.9;;105;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 633;Neb;01:30:14.47;+58:22:27.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 634;Neb;02:25:01.87;+75:23:34.4;;23;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 635;Neb;02:28:43.56;+73:03:24.5;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 636;Neb;02:29:44.33;+73:03:22.0;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 637;Neb;01:44:15.79;+55:35:03.1;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 638;Neb;01:45:15.38;+55:05:01.3;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 639;Neb;01:15:40.06;+16:35:49.9;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 640;Neb;01:49:14.81;+53:44:53.5;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 641;Neb;02:11:42.50;+62:34:05.5;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 642;Neb;02:20:44.66;+61:53:43.4;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 643;Neb;02:51:29.50;+68:52:21.0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 644;Neb;01:22:40.92;+17:15:39.6;;270;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 645;Neb;02:25:47.14;+61:58:30.7;;12;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 646;Neb;02:26:48.36;+62:13:28.2;;13;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 647;Neb;02:27:48.26;+62:03:25.6;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 648;Neb;02:28:49.25;+62:13:23.2;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 649;Neb;02:21:39.55;+59:55:41.2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 650;Neb;02:26:46.30;+61:33:28.4;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 651;Neb;03:35:29.59;+73:10:00.5;;210;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 652;Neb;02:50:11.59;+65:32:24.4;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 653;Neb;02:16:27.22;+55:23:53.9;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 654;Neb;02:33:48.24;+61:13:09.8;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 655;Neb;02:33:47.74;+61:03:09.7;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 656;Neb;02:32:45.82;+60:33:12.6;;55;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 657;Neb;02:32:45.58;+60:28:12.7;;15;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 658;Neb;02:40:51.12;+61:12:50.4;;100;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 659;Neb;02:36:44.76;+59:38:01.7;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 660;Neb;02:47:56.42;+61:56:30.5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 661;Neb;02:47:56.38;+61:55:30.4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 662;Neb;02:47:56.18;+61:52:30.4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 663;Neb;02:39:45.77;+59:34:53.4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 664;Neb;02:50:58.58;+62:12:21.6;;6;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 665;Neb;02:41:46.49;+59:33:47.9;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 666;Neb;02:21:20.06;+50:33:41.8;;24;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 667;Neb;02:50:52.10;+60:17:21.8;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 668;Neb;02:21:19.78;+50:23:41.6;;150;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 669;Neb;02:49:49.92;+59:42:24.8;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 670;Neb;02:50:51.07;+59:57:22.0;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 671;Neb;02:22:19.80;+50:13:39.0;;22;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 672;Neb;02:53:52.97;+60:12:13.0;;120;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 673;Neb;02:55:54.79;+60:32:07.1;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 674;Neb;03:11:08.74;+62:46:19.9;;8;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 675;Neb;03:02:57.02;+60:25:45.5;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 676;Neb;03:15:02.78;+60:51:07.2;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 677;Neb;03:13:58.34;+59:41:10.3;;240;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 678;Neb;03:24:08.40;+61:30:37.1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 679;Neb;03:06:46.90;+56:41:33.4;;105;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 680;Neb;03:15:50.81;+57:06:04.3;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 681;Neb;03:30:04.03;+59:50:16.8;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 682;Neb;03:29:00.22;+58:50:20.4;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 683;Neb;09:14:42.58;+70:47:34.4;;300;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 684;Neb;03:31:59.95;+58:30:10.1;;40;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 685;Neb;03:19:45.17;+54:40:51.2;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 686;Neb;03:17:43.01;+54:02:57.8;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 687;Neb;05:27:13.27;+67:32:34.1;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 688;Neb;02:04:46.30;+20:14:20.4;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 689;Neb;03:55:02.04;+57:18:47.2;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 690;Neb;05:35:06.41;+66:31:59.5;;80;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 691;Neb;09:37:01.99;+65:46:31.8;;180;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 692;Neb;08:56:28.63;+67:03:29.5;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 693;Neb;05:36:56.21;+65:01:51.2;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 694;Neb;02:36:59.90;+32:02:60.0;;90;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 695;Neb;09:02:23.52;+66:38:11.0;;110;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 696;Neb;03:52:49.37;+53:18:55.1;;43;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 697;Neb;04:15:04.97;+56:52:30.7;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 698;Neb;06:37:09.17;+66:57:29.5;;105;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 699;Neb;05:37:49.01;+63:51:47.2;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 700;Neb;05:46:52.49;+64:21:07.9;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 701;Neb;03:58:49.66;+52:58:32.5;;100;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 702;Neb;06:45:03.36;+66:16:55.2;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 703;Neb;02:17:46.73;+19:13:49.8;;420;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 704;Neb;04:02:46.01;+51:19:17.8;;6;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 705;Neb;04:03:46.13;+51:18:13.7;;25;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 706;Neb;04:03:45.26;+50:58:13.8;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 707;Neb;02:23:47.62;+19:43:35.0;;50;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 708;Neb;04:19:53.93;+53:07:11.6;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 709;Neb;04:03:43.18;+50:08:13.9;;45;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 710;Neb;04:10:47.11;+51:12:46.8;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 711;Neb;02:28:47.90;+19:33:22.0;;30;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 712;Neb;04:29:54.02;+52:36:31.7;;20;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 713;Neb;03:45:27.34;+44:09:21.2;;160;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 714;Neb;03:45:26.09;+43:29:21.5;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 715;Neb;02:20:42.41;+12:53:42.7;;60;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 716;Neb;03:26:12.60;+36:50:28.7;;10;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 717;Neb;04:36:50.09;+50:51:03.6;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 718;Neb;03:31:14.50;+37:40:11.3;;210;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 719;Neb;03:31:14.38;+37:35:11.4;;35;;;;;;;;;;;;;;;;;;;;;;;;;;
LBN 720;Neb;03:34:15.14;+37:50:01.0;;70;;;;;;;;;;;;;;;;;;;;;;;;;;
